|state_code|county_code|site_number|parameter_code|poc|parameter_name|open_date|close_date|concurred_exclusions|dominant_source|measurement_scale|measurement_scale_def|monitoring_objective|last_method_code|last_method_description|last_method_begin_date|naaqs_primary_monitor|qa_primary_monitor|monitor_type|networks|monitoring_agency_code|monitoring_agency|si_id|latitude|longitude|datum|lat_lon_accuracy|elevation|probe_height|pl_probe_location|local_site_name|address|state_name|county_name|city_name|cbsa_code|cbsa_name|csa_code|csa_name|tribal_code|tribe_name
8|12|057|3002|88101|1|PM2.5 - Local Conditions|2004-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-01-01|||SLAMS|NCORE|0491|Hillsborough County Environmental Protection Commission|91880|27.96565|-82.2304|WGS84|0.01|20.0|2.4|TOP OF BUILDING|SYDNEY|1167 N Dover Road, Valrico, FL 33527|Florida|Hillsborough|Valrico|45300|Tampa-St. Petersburg-Clearwater, FL||||
9|12|001|3012|88101|3|PM2.5 - Local Conditions|2019-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2019-01-01|Y|Y|SLAMS||0391|Florida Dept of Environmental Protection, Northeast District|103453|29.566112|-82.26608|NAD83|1.0|30.8|5.13|TOP OF BUILDING|Paynes Prairie Farm|9300 CR 234 Micanopy, FL|Florida|Alachua|Micanopy|23540|Gainesville, FL|264|Gainesville-Lake City, FL||
10|12|095|2002|88101|3|PM2.5 - Local Conditions|2016-10-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-10-01|Y||SLAMS||0820|Orange County Environmental Protection Division|2948|28.596389|-81.3625|WGS84|0.0|27.0|5.0|TOP OF BUILDING|WINTER PARK|213 S. Denning Ave, Winter Park, FL 32789|Florida|Orange|Winter Park|36740|Orlando-Kissimmee-Sanford, FL|422|Orlando-Deltona-Daytona Beach, FL||
11|12|031|0099|88101|1|PM2.5 - Local Conditions|1999-06-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-01-01|Y|Y|SLAMS||0544|City of Jacksonville Environmental Quality Division|2585|30.354722|-81.547778|WGS84|18.22|7.0|6.0|TOP OF BUILDING|Sunny Acres|9429 MERRILL ROAD|Florida|Duval|Jacksonville|27260|Jacksonville, FL|300|Jacksonville-St. Marys-Palatka, FL-GA||
12|12|105|6006|88101|1|PM2.5 - Local Conditions|1999-01-01|2018-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-09|||||0395|Florida Dept of Environmental Protection, Southwest District|3100|28.028889|-81.972222|WGS84|0.0|0.0|2.0|GROUND LEVEL SUPPORT|Baptist Childrens' Home|1015 SIKES BLVD., LAKELAND|Florida|Polk|Lakeland|29460|Lakeland-Winter Haven, FL||||
13|12|031|0098|88101|1|PM2.5 - Local Conditions|1999-06-01|2019-12-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-01-01|||||0544|City of Jacksonville Environmental Quality Division|2584|30.135797|-81.633981|WGS84|18.22|4.0|2.0|GROUND LEVEL SUPPORT|Mandarin|14932 MANDARIN ROAD|Florida|Duval|Jacksonville|27260|Jacksonville, FL|300|Jacksonville-St. Marys-Palatka, FL-GA||
14|12|017|0005|88101|1|PM2.5 - Local Conditions|1999-02-05|2016-12-31||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION|118|R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC|1999-02-05|||||1328|Florida Department of Environmental Protection (FDEP)|2402|28.980556|-82.644381|NAD83|128.74|3.0|2.0|GROUND LEVEL SUPPORT|POWER LINE ROAD|POWER LINE ROAD|Florida|Citrus|Not in a City|26140|Homosassa Springs, FL||||
15|12|033|0004|88101|3|PM2.5 - Local Conditions|2019-07-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2021-02-03|Y||SLAMS||0392|Florida Dept of Environmental Protection, Northwest District|2592|30.525367|-87.20355|WGS84|1.0|32.0|2.92|GROUND LEVEL SUPPORT|Ellyson Industrial Park|ELLYSON INDUSTRIAL PARK-COPTER ROAD|Florida|Escambia|Ferry Pass|37860|Pensacola-Ferry Pass-Brent, FL||||
16|12|017|0005|88101|2|PM2.5 - Local Conditions|1999-02-05|2016-12-31||AREA|URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|118|R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC|1999-02-05|||||1328|Florida Department of Environmental Protection (FDEP)|2402|28.980556|-82.644381|NAD83|128.74|3.0|2.0|GROUND LEVEL SUPPORT|POWER LINE ROAD|POWER LINE ROAD|Florida|Citrus|Not in a City|26140|Homosassa Springs, FL||||
17|12|073|0012|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-01-24|Y|Y|SLAMS||1226|FDEP Ambient Monitoring Section|2850|30.439722|-84.346389|WGS84|1214.49|15.9|2.0|GROUND LEVEL SUPPORT|Tallahassee Community College|110 CENTURY PARK CIRCLE WEST|Florida|Leon|Tallahassee|45220|Tallahassee, FL|533|Tallahassee-Bainbridge, FL-GA||
18|12|001|0023|88101|1|PM2.5 - Local Conditions|1999-01-06|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-01-25|||||0391|Florida Dept of Environmental Protection, Northeast District|2312|29.706111|-82.387778|WGS84|1.0|54.0|3.0|GROUND LEVEL SUPPORT|MILLHOPPER|5400 NW 43RD ST|Florida|Alachua|Gainesville|23540|Gainesville, FL|264|Gainesville-Lake City, FL||
19|12|105|6006|88101|3|PM2.5 - Local Conditions|2018-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2018-01-01|Y||SLAMS||0395|Florida Dept of Environmental Protection, Southwest District|3100|28.028889|-81.972222|WGS84|0.0|0.0|5.35|TOP OF BUILDING|Baptist Childrens' Home|1015 SIKES BLVD., LAKELAND|Florida|Polk|Lakeland|29460|Lakeland-Winter Haven, FL||||
20|12|115|0013|88101|2|PM2.5 - Local Conditions|1999-01-03|2017-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-04-01|||||0951|Sarasota County Environmental Services|3158|27.290556|-82.507222|WGS84|0.0|8.0|5.0|OTHER|Bee Ridge Park|4430 S. Lockwood Ridge Rd., Sarasota, FL 34231|Florida|Sarasota|Ridge Wood Heights|35840|North Port-Sarasota-Bradenton, FL|412|North Port-Sarasota, FL||
21|12|103|0018|88101|2|PM2.5 - Local Conditions|1999-01-01|2017-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||||0867|Pinellas County Department Of Environmental Management|3020|27.785866|-82.739875|WGS84|0.0|5.0|4.0|OTHER|Azalea Park|7200-22 Avenue N., St. Petersburg, FL 33710|Florida|Pinellas|Saint Petersburg|45300|Tampa-St. Petersburg-Clearwater, FL||||
22|12|117|1002|88101|2|PM2.5 - Local Conditions|1999-01-07|2017-06-30||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0396|Florida Dept of Environmental Protection, Central District|3171|28.746111|-81.310556|WGS84|0.0|18.0|3.0|GROUND LEVEL SUPPORT|Sanford (Seminole Community College)|284-300 Broadmoor Rd., Lake Mary, FL 32773|Florida|Seminole|Sanford|36740|Orlando-Kissimmee-Sanford, FL|422|Orlando-Deltona-Daytona Beach, FL||
23|12|103|0004|88101|3|PM2.5 - Local Conditions|2019-04-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2019-04-01|Y||SLAMS||0867|Pinellas County Department Of Environmental Management|3006|27.946688|-82.731767|WGS84|0.0|12.0|3.9|TOP OF BUILDING|St. Petersburg College| 2435 SHARKEY RD.CLEARWATER|Florida|Pinellas|Clearwater|45300|Tampa-St. Petersburg-Clearwater, FL||||
24|12|086|6001|88101|1|PM2.5 - Local Conditions|1999-01-27|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-27|Y||SLAMS||0274|Miami-Dade County Department of Environmental Resources Management |2482|25.471944|-80.482778|WGS84|0.0|7.0|7.0|TOP OF BUILDING|HOMESTEAD FIRE STATION|FIRE STATION 325 NW 2ND ST|Florida|Miami-Dade|Homestead|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
25|12|033|0004|88101|2|PM2.5 - Local Conditions|1999-01-03|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0392|Florida Dept of Environmental Protection, Northwest District|2592|30.525367|-87.20355|WGS84|1.0|32.0|2.0|GROUND LEVEL SUPPORT|Ellyson Industrial Park|ELLYSON INDUSTRIAL PARK-COPTER ROAD|Florida|Escambia|Ferry Pass|37860|Pensacola-Ferry Pass-Brent, FL||||
26|12|001|3012|88101|4|PM2.5 - Local Conditions|2019-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2019-01-01|||SLAMS||0391|Florida Dept of Environmental Protection, Northeast District|103453|29.566112|-82.26608|NAD83|1.0|30.8|5.13|TOP OF BUILDING|Paynes Prairie Farm|9300 CR 234 Micanopy, FL|Florida|Alachua|Micanopy|23540|Gainesville, FL|264|Gainesville-Lake City, FL||
27|12|011|5005|88101|1|PM2.5 - Local Conditions|2009-09-30|2019-04-02||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2009-09-30|||||0121|Broward County Environmental Protection Department|2387|26.294167|-80.176389|WGS84|128.74|0.0|3.3|OTHER|Coconut Creek|4010 WINSTON PARK BLVD|Florida|Broward|Coconut Creek|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
28|12|105|6006|88101|2|PM2.5 - Local Conditions|1999-01-01|2017-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-09|||||0395|Florida Dept of Environmental Protection, Southwest District|3100|28.028889|-81.972222|WGS84|0.0|0.0|2.0|GROUND LEVEL SUPPORT|Baptist Childrens' Home|1015 SIKES BLVD., LAKELAND|Florida|Polk|Lakeland|29460|Lakeland-Winter Haven, FL||||
29|12|095|2002|88101|2|PM2.5 - Local Conditions|1999-01-01|2016-09-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-05-27|||||0820|Orange County Environmental Protection Division|2948|28.596389|-81.3625|WGS84|0.0|27.0|4.0|TOP OF BUILDING|WINTER PARK|213 S. Denning Ave, Winter Park, FL 32789|Florida|Orange|Winter Park|36740|Orlando-Kissimmee-Sanford, FL|422|Orlando-Deltona-Daytona Beach, FL||
30|12|115|0013|88101|3|PM2.5 - Local Conditions|2018-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2018-01-01|Y||SLAMS||0951|Sarasota County Environmental Services|3158|27.290556|-82.507222|WGS84|0.0|8.0|5.06|TOWER|Bee Ridge Park|4430 S. Lockwood Ridge Rd., Sarasota, FL 34231|Florida|Sarasota|Ridge Wood Heights|35840|North Port-Sarasota-Bradenton, FL|412|North Port-Sarasota, FL||
31|12|033|0004|88101|1|PM2.5 - Local Conditions|1999-01-03|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0392|Florida Dept of Environmental Protection, Northwest District|2592|30.525367|-87.20355|WGS84|1.0|32.0|2.0|GROUND LEVEL SUPPORT|Ellyson Industrial Park|ELLYSON INDUSTRIAL PARK-COPTER ROAD|Florida|Escambia|Ferry Pass|37860|Pensacola-Ferry Pass-Brent, FL||||
32|12|009|0007|88101|1|PM2.5 - Local Conditions|2000-03-01|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0396|Florida Dept of Environmental Protection, Central District|2349|28.053611|-80.628611|WGS84|1214.49|5.0|3.0|GROUND LEVEL SUPPORT|Melbourne|401 West Florida Avenue, Melbourne, FL 32901|Florida|Brevard|Melbourne|37340|Palm Bay-Melbourne-Titusville, FL||||
33|12|031|0099|88101|2|PM2.5 - Local Conditions|1999-06-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-01-01|||SLAMS||0544|City of Jacksonville Environmental Quality Division|2585|30.354722|-81.547778|WGS84|18.22|7.0|6.0|TOP OF BUILDING|Sunny Acres|9429 MERRILL ROAD|Florida|Duval|Jacksonville|27260|Jacksonville, FL|300|Jacksonville-St. Marys-Palatka, FL-GA||
34|12|011|5005|88101|3|PM2.5 - Local Conditions|2019-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2019-01-01|Y||SLAMS||0121|Broward County Environmental Protection Department|2387|26.294167|-80.176389|WGS84|128.74|0.0|3.35|GROUND LEVEL SUPPORT|Coconut Creek|4010 WINSTON PARK BLVD|Florida|Broward|Coconut Creek|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
35|12|086|1016|88101|3|PM2.5 - Local Conditions|2018-04-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2018-04-01|Y|Y|SLAMS||0274|Miami-Dade County Department of Environmental Resources Management |2457|25.794222|-80.215556|NAD83|0.0|4.0|8.14|TOP OF BUILDING|Miami Fire Station|1200 NW 20th St, Miami, FL 33142|Florida|Miami-Dade|Miami|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
36|12|103|0018|88101|1|PM2.5 - Local Conditions|1999-01-01|2018-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||||0867|Pinellas County Department Of Environmental Management|3020|27.785866|-82.739875|WGS84|0.0|5.0|4.0|OTHER|Azalea Park|7200-22 Avenue N., St. Petersburg, FL 33710|Florida|Pinellas|Saint Petersburg|45300|Tampa-St. Petersburg-Clearwater, FL||||
37|12|009|0007|88101|3|PM2.5 - Local Conditions|2019-07-09|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2019-07-09|Y||SLAMS||0396|Florida Dept of Environmental Protection, Central District|2349|28.053611|-80.628611|WGS84|1214.49|5.0|5.18|TOP OF BUILDING|Melbourne|401 West Florida Avenue, Melbourne, FL 32901|Florida|Brevard|Melbourne|37340|Palm Bay-Melbourne-Titusville, FL||||
38|12|086|1016|88101|2|PM2.5 - Local Conditions|1999-02-04|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-27|||SLAMS||0274|Miami-Dade County Department of Environmental Resources Management |2457|25.794222|-80.215556|NAD83|0.0|4.0|8.0|TOP OF BUILDING|Miami Fire Station|1200 NW 20th St, Miami, FL 33142|Florida|Miami-Dade|Miami|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
39|12|127|5002|88101|3|PM2.5 - Local Conditions|2018-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2018-09-01|Y||SLAMS||0396|Florida Dept of Environmental Protection, Central District|3188|29.206667|-81.0525|WGS84|0.0|0.0|5.0|TOP OF BUILDING|DAYTONA BLIND SERVICES|1185-A DUNN AVE., DAYTONA BEACH|Florida|Volusia|Daytona Beach|19660|Deltona-Daytona Beach-Ormond Beach, FL|422|Orlando-Deltona-Daytona Beach, FL||
40|12|071|0005|88101|3|PM2.5 - Local Conditions|2018-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2021-07-01|Y|Y|SLAMS||0393|Florida Dept of Environmental Protection, South District|2831|26.602016|-81.877908|WGS84|0.0|0.0|5.2|TOP OF BUILDING|Winkler Pump Station|1403 Princeton St., Ft. Myers, FL 33901|Florida|Lee|Fort Myers|15980|Cape Coral-Fort Myers, FL|162|Cape Coral-Fort Myers-Naples, FL||
41|12|001|0023|88101|2|PM2.5 - Local Conditions|1999-01-06|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-01-31|||||0391|Florida Dept of Environmental Protection, Northeast District|2312|29.706111|-82.387778|WGS84|1.0|54.0|3.0|GROUND LEVEL SUPPORT|MILLHOPPER|5400 NW 43RD ST|Florida|Alachua|Gainesville|23540|Gainesville, FL|264|Gainesville-Lake City, FL||
42|12|095|2002|88101|1|PM2.5 - Local Conditions|1999-01-01|2016-09-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-05-27|||||0820|Orange County Environmental Protection Division|2948|28.596389|-81.3625|WGS84|0.0|27.0|4.0|TOP OF BUILDING|WINTER PARK|213 S. Denning Ave, Winter Park, FL 32789|Florida|Orange|Winter Park|36740|Orlando-Kissimmee-Sanford, FL|422|Orlando-Deltona-Daytona Beach, FL||
43|12|031|0098|88101|3|PM2.5 - Local Conditions|2019-09-18|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2019-09-18|Y||SLAMS||0544|City of Jacksonville Environmental Quality Division|2584|30.135797|-81.633981|WGS84|18.22|4.0|4.5|GROUND LEVEL SUPPORT|Mandarin|14932 MANDARIN ROAD|Florida|Duval|Jacksonville|27260|Jacksonville, FL|300|Jacksonville-St. Marys-Palatka, FL-GA||
44|12|103|1009|88101|1|PM2.5 - Local Conditions|2003-09-12|2019-03-31||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||||0867|Pinellas County Department Of Environmental Management|91756|27.986283|-82.78215|WGS84|0.01|9.0|2.4|GROUND LEVEL SUPPORT|Sandy Lane|1360 SANDY LANE CLEARWATER FLORIDA|Florida|Pinellas|Clearwater|45300|Tampa-St. Petersburg-Clearwater, FL||||
45|12|011|0034|88101|2|PM2.5 - Local Conditions|2015-01-01|2019-10-01||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-04-07|||||0121|Broward County Environmental Protection Department|99130|26.053889|-80.256944|WGS84|0.01|2.7|2.56|GROUND LEVEL SUPPORT|Daniela Banu NCORE|5300 South Pine Island Road, Davie, FL 33328|Florida|Broward|Davie|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
46|12|117|1002|88101|1|PM2.5 - Local Conditions|1999-01-07|||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||SLAMS||0396|Florida Dept of Environmental Protection, Central District|3171|28.746111|-81.310556|WGS84|0.0|18.0|3.0|GROUND LEVEL SUPPORT|Sanford (Seminole Community College)|284-300 Broadmoor Rd., Lake Mary, FL 32773|Florida|Seminole|Sanford|36740|Orlando-Kissimmee-Sanford, FL|422|Orlando-Deltona-Daytona Beach, FL||
47|12|011|2003|88101|3|PM2.5 - Local Conditions|2019-04-11|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2019-04-11|Y||SLAMS||0121|Broward County Environmental Protection Department|2379|26.291088|-80.096353|NAD83|0.0|10.0|5.26|TOP OF BUILDING|Pompano Highlands|1951 NE 48TH ST|Florida|Broward|Pompano Beach Highlands|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
48|12|086|1016|88101|1|PM2.5 - Local Conditions|1999-02-04|2018-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-27|||||0274|Miami-Dade County Department of Environmental Resources Management |2457|25.794222|-80.215556|NAD83|0.0|4.0|8.0|TOP OF BUILDING|Miami Fire Station|1200 NW 20th St, Miami, FL 33142|Florida|Miami-Dade|Miami|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
49|12|071|0005|88101|2|PM2.5 - Local Conditions|1999-01-21|2017-06-30||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0393|Florida Dept of Environmental Protection, South District|2831|26.602016|-81.877908|WGS84|0.0|0.0|2.0|GROUND LEVEL SUPPORT|Winkler Pump Station|1403 Princeton St., Ft. Myers, FL 33901|Florida|Lee|Fort Myers|15980|Cape Coral-Fort Myers, FL|162|Cape Coral-Fort Myers-Naples, FL||
50|12|127|5002|88101|1|PM2.5 - Local Conditions|1999-01-04|2018-06-30||AREA|URBAN SCALE|4 KM TO 50 KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0396|Florida Dept of Environmental Protection, Central District|3188|29.206667|-81.0525|WGS84|0.0|0.0|4.0|OTHER|DAYTONA BLIND SERVICES|1185-A DUNN AVE., DAYTONA BEACH|Florida|Volusia|Daytona Beach|19660|Deltona-Daytona Beach-Ormond Beach, FL|422|Orlando-Deltona-Daytona Beach, FL||
51|12|099|0022|88101|3|PM2.5 - Local Conditions|2019-01-17|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2019-01-17|Y||SLAMS||0833|Palm Beach County Health Department|104533|26.687606|-80.219619|NAD83|3.0|4.78|5.79|TOP OF BUILDING|Lamstein Lane|151 Lamstein Lane, Royal Palm Beach, FL 33411|Florida|Palm Beach|Not in a City|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
52|12|086|0033|88101|1|PM2.5 - Local Conditions|2005-05-04|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-28|Y||SLAMS||0274|Miami-Dade County Department of Environmental Resources Management |92467|25.941944|-80.326389|WGS84|1.0|2.0|6.45|TOP OF BUILDING|Palm Springs Fire Station|7700 NW 186 STREET|Florida|Miami-Dade|Palm Springs North|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
53|12|071|0005|88101|1|PM2.5 - Local Conditions|1999-01-01|2018-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-02-01|||||0393|Florida Dept of Environmental Protection, South District|2831|26.602016|-81.877908|WGS84|0.0|0.0|2.0|GROUND LEVEL SUPPORT|Winkler Pump Station|1403 Princeton St., Ft. Myers, FL 33901|Florida|Lee|Fort Myers|15980|Cape Coral-Fort Myers, FL|162|Cape Coral-Fort Myers-Naples, FL||
54|12|011|2003|88101|1|PM2.5 - Local Conditions|2010-07-09|2019-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-05-03|||||0121|Broward County Environmental Protection Department|2379|26.291088|-80.096353|NAD83|0.0|10.0|2.6|OTHER|Pompano Highlands|1951 NE 48TH ST|Florida|Broward|Pompano Beach Highlands|33100|Miami-Fort Lauderdale-West Palm Beach, FL|370|Miami-Fort Lauderdale-Port St. Lucie, FL||
